StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,A_.0,E.1,E.2,A.1_1,A.1_2,A.1_3,A.1_4,A.1_5,A.1_6,A.1_7,A.1_8,A.1_9,A.1_10,A.1_11,A.1_12,A.1_13,A.2_1,A.2.1a,A.2.1b,A.3_1,A.3_1_TEXT,A.3_1_Text_Freq,A.3_2,A.3_2_TEXT,A.3_2_TEXT_Freq,A.3_3,A.3_3_TEXT,A.3_3_TEXT_Freq,A.4,A.5,A.5_Descript_Code,A.6,A.6_a,A.7_1,A.8,A.8_1a,B.2,B.3,B.4,B.4_1,B.5,B.5_A,B.5_B,B.5_C,B.6,B.6_A,B.7,B.8_1,B.8_2,B.8_3,B.8_4,B.8_5,B.8_6,B.9__1,B.9__1_TEXT,B.9_1_TEXT_Category,B.9__2,B.9__2_TEXT,B.9_2_TEXT_Category,B.9__3,B.9__3_TEXT,B.9_3_TEXT_Category,B.10_1,B.10_2,B.10_3,B.10_4,B.10_5,B.10_6,B.10_7,B.10_8,B.10_9,B.10_10,B.11__1,B.11__1_TEXT,B.11_1_Category,B.11__2,B.11__2_TEXT,B.11_2_Category,B.11__3,B.11__3_TEXT,B.11_3_Category,B.12,B.12_A,B.12_B,C.1,C.3,C.4,C.4_16_TEXT,C.5,C.6,C.6_14_TEXT,C.7,C.8,C.8_11_TEXT,C.9,C.10,C.10_1,C.10_1_Classes,C.11,C.11_1,C.11_2,C.11_3,C.11_4,C.11_5,C.11_5_TEXT,D,filter_$,C.10_1_Classfix
2/27/2024 8:45:21,2/27/2024 8:50:20,100,298,1,2/27/2024 8:50:20,R_5P6EYh0IUchB2d4,39.3434,-84.4009,EN,1,89,1,2,6,5,4,6,7,4,1,7,3,3,3,4, , , , , , ,-99, , ,-99, , ,1, , , , ,5, , ,1,1, , , , , , , , ,1,5,2,3,5,4,4, , , , , , , , , ,3,2,4,2,3,4,1,2,2,3,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,10,10, ,12,5, ,5,20,20,4,26, ,1, ,1, , ,26,1,4
3/2/2024 23:13:49,3/2/2024 23:25:05,100,675,1,3/2/2024 23:25:05,R_6WV5Jlp8UC1GDwB,37.1835,-121.7714,EN,1,4,1,7,1,7,7,7,1,7,7,7,1,1,7,1, , , ,1, , ,7, , ,1, , ,1, , , , ,1, , ,1,1, , , , , , , , ,1,1,3,6,6,3,2,1, , ,2, , ,3, , ,4,4,1,4,4,1,4,4,1,1,1, , ,4, , ,1, , , , , ,1,11,13, ,16,10, ,12,4, ,5,20,20,4,26, ,1, , , , ,26,1,4
3/3/2024 0:59:28,3/3/2024 4:18:22,100,11934,1,3/3/2024 4:18:23,R_5aOUCATc05S8IYo,34.0544,-118.2441,EN,1,65,1,4,3,4,3,4,4,4,4,3,4,4,4,4, , , ,3, , ,2, , ,2, , ,2, , , , ,4, , ,1,1, , , , , , , , ,1,7,7,7,6,5,6,5, , ,4, , ,5, , ,4,4,4,4,4,4,4,4,4,4,4, , ,4, , ,4, , , , , ,1,13,13, ,11,10, ,12,4, ,5,20,20,4,26,1,1,1,1, , ,26,1,4
3/2/2024 20:33:59,3/2/2024 20:49:13,100,913,1,3/2/2024 20:49:13,R_70MYlyaGaGkbQGM,37.1835,-121.7714,EN,1,55,1,6,7,5,4,6,4,6,7,6,7,7,7,6, , , ,4, , ,1, , ,2, , ,1, , , , ,3,Physiotherapy room, ,1,2, , , , , , ,unwilling to use,1,1,5,4,5,5,6,6,3, , ,3, , ,2, , ,3,3,4,3,4,3,4,4,4,4,4, , ,4, , ,3, , ,继续努力, , ,2,12,13, ,10,8, ,13,10, ,5,20,20,4,26, ,1, , , , ,27,1,4
2/24/2024 17:55:46,2/24/2024 18:10:25,100,878,1,2/24/2024 18:10:25,R_3YzWSEab5ZgL0Ah,39.7661,-86.1735,EN,1,99,1,4,5,5,3,4,3,3,6,3,4,4,1,5,The failed anthem and Reid negotiations 
the monopoly Reid has on healthcare in Richmond,8,1, , , ,-99, , ,-99, , ,-99, , , , ,3,"Yes, access to health care, housing security, food costs soar, huge inflation, child care",2,1,2, , , , , , ,I've been fortunate enough to not need assistance,1,1,4,7,7,7,7,5, ,A community closet, , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,No, , ,1,12,13, ,16,10, ,12,4, ,5,2 years,2,1,26, ,1, , , , ,26,1,1
3/4/2024 6:03:33,3/4/2024 6:53:57,100,3023,1,3/4/2024 6:53:58,R_3IGmSBJk2mU6XQr,39.9564,-85.9651,EN,1,55,1,5,4,4,6,5,3,4,5,4,3,4,4,5,Housing problem because I don't have a place to live,4,1, , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,2, , , , , , ,I don't need these services.,1,3,5,4,6,5,4,4, , , , , , , , , ,4,3,3,2,3,2,3,2,2,3,-99, , ,-99, , ,-99, , ,The COVID-19 pandemic has not affected my expectations for the role of public libraries in social services., , ,2,10,13, ,17,11, ,12,4, ,4,2 years,2,1,26,1,1,1,1, , ,26,1,1
2/25/2024 15:24:05,2/25/2024 15:41:17,100,1032,1,2/25/2024 15:41:17,R_6vdEcG2FAtrorYN,36.102,-115.1447,EN,1,72,1,7,7,7,7,1,1,1,7,7,7,7,7,7,Food related needs that is cause it is a very vital part of human desire they we need to live our everyday lives,3,4, ,None, ,-99, , ,-99, , ,2, , , , ,6,It affected a lot of our needs from food shortages to transportation and then medical aspect as well   it caused for a greater need for medical structures to be built in our community in case of emergency and also sources of good water,2,1,2, , , , , , ,"One of them is distance, from where I stay to accessing those services is far and transportation has to be checkmated as well making me thing like whets the point anyways",3,1,5,6,5,6,7,4, , , , , , , , , ,4,3,4,4,4,2,2,3,3,3,4,History of my community, ,-99, , ,-99, , ,"Yes, you see when we go out to library, there are now specified rules and regulations different from before the pandemic outbreak, the library now accumulates half of what it used to take in simultaneously because of the social distancing policy, and it has just been static", , ,1,10,12, ,16,12, ,12,4, ,4,2 years,2,1,26,1,1,1,1, , ,26,1,1
2/13/2024 20:02:52,2/13/2024 20:05:04,100,131,1,2/13/2024 20:05:04,R_1dcd1GpE3OjOyC0,41.7669,-87.5542,EN,1,62,1,6,5,5,6,5,6,7,7,6,5,7,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,5,3,6,2,4,4,1, , ,1, , ,1, , ,3,4,3,3,4,3,4,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,10,13, ,14,12, ,13,6, ,4,2 years,2,1,26,1,1,1,1, , ,26,1,1
3/3/2024 4:57:03,3/3/2024 5:00:10,100,186,1,3/3/2024 5:00:10,R_7VvOEV2ibgXCcp3,37.1835,-121.7714,EN,1,57,1,6,3,3,3,4,4,3,4,4,2,4,4,5, , , ,3, , ,2, , ,3, , ,1, , , , ,5, , ,1,1, , , , , , , , ,1,3,4,5,3,4,4,2, , ,4, , ,2, , ,3,3,3,3,3,2,3,2,3,2,3, , ,2, , ,3, , , , , ,1,11,12, ,16,8, ,13,8, ,4,2 years,2,1,26,1, , ,1, , ,26,1,1
3/4/2024 6:55:46,3/4/2024 7:16:09,100,1222,1,3/4/2024 7:16:09,R_6rYYoSvPKOeBUgk,34.0544,-118.2441,EN,1,56,1,5,4,6,5,6,4,5,5,6,4,6,5,6, , , , , , ,-99, , ,-99, , ,1, , , , ,5, , ,1,1, , ,"Online consultation, I am very satisfied.",2, , , , ,1,3,4,6,5,5,5, , , , , , , , , ,3,2,3,2,3,3,3,2,4,4,-99, , ,-99, , ,-99, , ,The COVID-19 pandemic has not affected my expectations for the role of public libraries in social services., , ,1,10,12, ,17,11, ,12,4, ,4,2 years,2,1,26,1,1,1, , , ,26,1,1
2/14/2024 23:56:11,2/14/2024 23:58:23,100,131,1,2/14/2024 23:58:23,R_1jcCQHdShqM0XUm,41.5039,-88.2152,EN,1,71,1,1,2,1,4,3,4,2,2,3,2,2,3,3, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,1,1,1,2,2,2,2,2,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,14,9, ,12,6, ,7,2  years,2,1,26, ,1,1,1, , ,26,1,1
2/19/2024 4:57:10,2/19/2024 5:01:12,100,242,1,2/19/2024 5:01:13,R_3yrevZfeny9m9B7,38.1405,-85.6936,EN,1,95,1,4,5,6,1,4,5,4,3,3,3,5,3,2, , , , , , ,-99, , ,-99, , ,1, , , , ,2, , ,1,1, , , , , , , , ,1,5,2,4,6,6,6,1,NA, ,1,NA, ,1,NA, ,2,3,2,3,3,2,2,2,3,3,-99, , ,-99, , ,-99, , , , , ,1,13,12, ,12,10, ,13,6, ,6,2,2,1,26, ,1, , , , ,26,1,1
2/21/2024 23:40:41,2/21/2024 23:46:51,100,370,1,2/21/2024 23:46:52,R_6OW79Mh9X9uAXt2,32.7212,-96.6765,EN,1,56,1,5,5,5,5,5,5,5,5,5,5,5,5,5, , , ,5, , ,5, , ,5, , ,2, , , , ,6,新冠疫情导致了全球范围内对医疗资源的大量需求，尤其是在疫情初期。医院面临患者激增的压力，医疗系统需要迅速适应以提供充足的护理。这包括增加重症监护病房（ICU）的能力、使用呼吸机和其他生命支持设备，以及确保有足够的个人防护装备（PPE）供医护人员使用。

此外，疫情期间，社区需求也发生了变化。例如，许多常规医疗服务不得不推迟或改为远程进行，以便为新冠患者腾出空间和资源。同时，心理健康支持的需求增加，因为隔离措施和疫情带来的不确定性给许多人带来了心理压力。

为了应对这些挑战，各国政府、卫生组织和医疗机构采取了一系列措施：

1. 加强公共卫生措施：包括推广戴口罩、保持社交距离、勤洗手和提高疫苗接种率。
2. 增加医疗资源：如建立临时医院和方舱医院，以及通过国际合作共享医疗设备和物资。
3. 远程医疗：推广使用视频会议和在线平台进行远程诊断和咨询，以减少面对面接触。
4. 心理健康支持：提供心理咨询服务，开展针对疫情引起的焦虑和抑郁的干预项目。
5. 研究与创新：加速疫苗和治疗方法的研发，以及对病毒传播方式和预防措施的研究。

通过这些措施，医疗系统能够更好地应对新冠疫情带来的挑战，并逐步恢复正常的医疗服务。随着疫情的演变，这些策略也在不断地调整和改进。,3,1,2, , , , , , ,"No, not needed at the moment",1,1,5,5,5,5,5,5, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,是，，远离他人, , ,1,11,13, ,14,9, ,12,4, ,4,2,2,1,26,1,1, , , , ,26,1,1
2/21/2024 23:40:44,2/21/2024 23:47:06,100,382,1,2/21/2024 23:47:06,R_3Xo4FZmNVrHzHsl,33.919,-117.2359,EN,1,64,1,5,5,5,5,5,5,5,5,5,5,5,5,5, , , ,5, , ,5, , ,5, , ,2, , , , ,6,新冠疫情导致了全球范围内对医疗资源的大量需求，尤其是在疫情初期。医院面临患者激增的压力，医疗系统需要迅速适应以提供充足的护理。这包括增加重症监护病房（ICU）的能力、使用呼吸机和其他生命支持设备，以及确保有足够的个人防护装备（PPE）供医护人员使用。

此外，疫情期间，社区需求也发生了变化。例如，许多常规医疗服务不得不推迟或改为远程进行，以便为新冠患者腾出空间和资源。同时，心理健康支持的需求增加，因为隔离措施和疫情带来的不确定性给许多人带来了心理压力。

为了应对这些挑战，各国政府、卫生组织和医疗机构采取了一系列措施：

1. 加强公共卫生措施：包括推广戴口罩、保持社交距离、勤洗手和提高疫苗接种率。
2. 增加医疗资源：如建立临时医院和方舱医院，以及通过国际合作共享医疗设备和物资。
3. 远程医疗：推广使用视频会议和在线平台进行远程诊断和咨询，以减少面对面接触。
4. 心理健康支持：提供心理咨询服务，开展针对疫情引起的焦虑和抑郁的干预项目。
5. 研究与创新：加速疫苗和治疗方法的研发，以及对病毒传播方式和预防措施的研究。

通过这些措施，医疗系统能够更好地应对新冠疫情带来的挑战，并逐步恢复正常的医疗服务。随着疫情的演变，这些策略也在不断地调整和改进。,3,1,2, , , , , , ,Not used yet, ,1,5,5,5,5,5,5, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,是，在家办公, , ,1,11,13, ,14,12, ,12,4, ,4,2,2,1,26,1,1, , , , ,26,1,1
2/21/2024 23:54:51,2/22/2024 0:00:09,100,318,1,2/22/2024 0:00:10,R_5AZkvTVUQDsbBPc,41.8874,-87.6318,EN,1,62,1,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6,新冠疫情导致了全球范围内对医疗资源的大量需求，尤其是在疫情初期。医院面临患者激增的压力，医疗系统需要迅速适应以提供充足的护理。这包括增加重症监护病房（ICU）的能力、使用呼吸机和其他生命支持设备，以及确保有足够的个人防护装备（PPE）供医护人员使用。

此外，疫情期间，社区需求也发生了变化。例如，许多常规医疗服务不得不推迟或改为远程进行，以便为新冠患者腾出空间和资源。同时，心理健康支持的需求增加，因为隔离措施和疫情带来的不确定性给许多人带来了心理压力。

为了应对这些挑战，各国政府、卫生组织和医疗机构采取了一系列措施：

1. 加强公共卫生措施：包括推广戴口罩、保持社交距离、勤洗手和提高疫苗接种率。
2. 增加医疗资源：如建立临时医院和方舱医院，以及通过国际合作共享医疗设备和物资。
3. 远程医疗：推广使用视频会议和在线平台进行远程诊断和咨询，以减少面对面接触。
4. 心理健康支持：提供心理咨询服务，开展针对疫情引起的焦虑和抑郁的干预项目。
5. 研究与创新：加速疫苗和治疗方法的研发，以及对病毒传播方式和预防措施的研究。

通过这些措施，医疗系统能够更好地应对新冠疫情带来的挑战，并逐步恢复正常的医疗服务。随着疫情的演变，这些策略也在不断地调整和改进。,3,1,2, , , , , , ,Not used, ,1,7,7,7,7,7,7, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,在家办公, , ,1,10,13, ,14,12, ,12,4, ,4,2,2,1,26, ,1, , , , ,26,1,1
3/4/2024 19:36:16,3/4/2024 19:42:19,100,363,1,3/4/2024 19:42:20,R_6ISMMx4pMtRpdru,39.6823,-84.1594,EN,1,56,1,4,3,4,2,4,3,4,6,6,5,4,3,5, , , , , , ,-99, , ,-99, , ,2, , , , ,5,make no difference, ,1,1, , ,Satisfaction is very good no recommendations,2, , , , ,1,5,6,6,5,6,5, , , , , , , , , ,3,4,4,3,4,3,4,4,4,3,-99, , ,-99, , ,-99, , ,There are fewer books and the variety of books is not updated, , ,1,11,12, ,14,11, ,12,4, ,5,2,2,1,26,1,1,1, , , ,26,1,1
2/21/2024 23:22:47,2/21/2024 23:38:44,100,957,1,2/21/2024 23:38:45,R_1q2TUVGaQeK8ZYS,38.6583,-77.2481,EN,1,71,1,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,5,"The COVID-19 pandemic has resulted in a massive demand for medical resources around the world, especially in the early stages of the pandemic. Hospitals are under pressure from a surge of patients, and healthcare systems need to adapt quickly to provide adequate care. This includes increasing intensive care unit (ICU) capacity, access to ventilators and other life support equipment, and ensuring there is adequate personal protective equipment (PPE) for health care workers. In addition, community needs have also changed during the epidemic. For example, many routine medical services have had to be postponed or performed remotely to free up space and resources for COVID-19 patients. At the same time, the need for mental health support has increased, as isolation measures and the uncertainty caused by the epidemic have caused psychological stress for many people. In order to deal with these challenges, governments, health organizations and medical institutions have taken a series of measures: 1. Strengthening public health measures: including promoting wearing masks, maintaining social distance, washing hands frequently and increasing vaccination rates. 2. Increase medical resources: such as establishing temporary hospitals and makeshift hospitals, and sharing medical equipment and supplies through international cooperation. 3. Telemedicine: Promote the use of video conferencing and online platforms for remote diagnosis and consultation to reduce face-to-face contact. 4. Mental health support: Provide psychological counseling services and carry out intervention projects for anxiety and depression caused by the epidemic. 5. Research and innovation: Accelerate the development of vaccines and treatments, as well as research into how the virus spreads and prevention measures. Through these measures, the medical system can better cope with the challenges posed by the COVID-19 epidemic and gradually resume normal medical services. As the epidemic evolves, these strategies ar",3,1,2, , , , , , ,Not available at the moment,2,1,6,6,5,6,6,6, , , , , , , , , ,3,3,3,3,3,3,3,3,3,3,-99, , ,-99, , ,-99, , ,没有
做好隔离, , ,1,10,12, ,14,8, ,12,4, ,4,1年,1,1,25, , , , , , ,26,1,1
2/21/2024 23:22:52,2/21/2024 23:39:33,100,1001,1,2/21/2024 23:39:34,R_5l9II4rJ13hK1ay,41.4344,-81.6373,EN,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6,新冠疫情导致了全球范围内对医疗资源的大量需求，尤其是在疫情初期。医院面临患者激增的压力，医疗系统需要迅速适应以提供充足的护理。这包括增加重症监护病房（ICU）的能力、使用呼吸机和其他生命支持设备，以及确保有足够的个人防护装备（PPE）供医护人员使用。

此外，疫情期间，社区需求也发生了变化。例如，许多常规医疗服务不得不推迟或改为远程进行，以便为新冠患者腾出空间和资源。同时，心理健康支持的需求增加，因为隔离措施和疫情带来的不确定性给许多人带来了心理压力。

为了应对这些挑战，各国政府、卫生组织和医疗机构采取了一系列措施：

1. 加强公共卫生措施：包括推广戴口罩、保持社交距离、勤洗手和提高疫苗接种率。
2. 增加医疗资源：如建立临时医院和方舱医院，以及通过国际合作共享医疗设备和物资。
3. 远程医疗：推广使用视频会议和在线平台进行远程诊断和咨询，以减少面对面接触。
4. 心理健康支持：提供心理咨询服务，开展针对疫情引起的焦虑和抑郁的干预项目。
5. 研究与创新：加速疫苗和治疗方法的研发，以及对病毒传播方式和预防措施的研究。

通过这些措施，医疗系统能够更好地应对新冠疫情带来的挑战，并逐步恢复正常的医疗服务。随着疫情的演变，这些策略也在不断地调整和改进。,3,1,2, , , , , , ,Not used, ,1,6,6,6,6,6,6, , , , , , , , , ,3,3,3,3,3,3,3,3,3,3,-99, , ,-99, , ,-99, , ,没有
远离他人, , ,1,10,12, ,14,9, ,12,4, ,4,1年,1,1,25, , , , , , ,26,1,1
2/28/2024 19:22:43,2/28/2024 19:29:01,100,377,1,2/28/2024 19:29:02,R_6JPKOSikLVAay0U,39.8335,-84.8983,EN,1,99,1,5,6,5,7,5,4,7,7,7,7,6,5,5,Caregiving as there is a real need for more childcare options
 as well as more elder day services,7,2, , , ,-99, , ,-99, , ,2, , , , ,3,A number of day cares of closed. Housing seems less affordable,5,1,2, , , , , , ,"Mostly, they are not services I need.  But I see the need in the community",1,1,6,7,5,5,6,5,7,after school childcare, ,7,book clubs/social activities for older adults to combat isolation, , , , ,3,3,4,3,4,3,4,4,4,4,-99, , ,-99, , ,-99, , ,It was great during COVID that the library expanded its online offerings and also had little art kits we could pick up and do for free.  I wish they still handed out the crafting kits. they were fun., , ,1,13,13, ,17,11, ,12,4, ,4,19 years,19,4,26,1,1, , , , ,26,1,4
2/13/2024 21:47:37,2/13/2024 21:49:38,100,120,1,2/13/2024 21:49:39,R_5vs134tLXYhzmCZ,36.0913,-80.3271,EN,1,61,1,5,6,3,4,6,3,6,4,7,5,3,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,6,7,7,6,5,6, , , , , , , , , ,4,3,4,3,3,4,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,13,13, ,16,11, ,12,5, ,7,19   years,19,4,26,1,1,1,1, , ,26,1,4
2/14/2024 6:21:32,2/14/2024 6:40:54,100,1161,1,2/14/2024 6:40:54,R_5QDkD8amsBekcOX,38.1405,-85.6936,EN,1,69,1,6,7,4,4,3,2,6,2,1,1,2,5,5, , , ,4, , ,7, , ,4, , ,2, , , , ,3, , ,2,-99, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,4,4,4,3,2,2,1,3,2,3,4, , ,2, , ,3, , , , , ,2,15,14, ,9,11, ,13,10, ,4,19,19,4,26,1, , , , , ,26,1,4
2/19/2024 6:49:15,2/19/2024 6:56:40,100,445,1,2/19/2024 6:56:41,R_67vNr9cDqja56uu,38.2577,-85.7098,EN,1,96,1,6,4,5,3,1,6,3,3,5,6,5,3,4, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,2,-99, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,3,3,2,2,1,2,2,3,1,-99, , ,-99, , ,-99, , , , , ,2,15,12, ,12,10, ,14,8, ,7,19,19,4,25, , , , , , ,26,1,4
2/23/2024 8:28:43,2/23/2024 8:34:36,100,352,1,2/23/2024 8:34:36,R_7Bw3TiqMdnEr0Pv,38.9924,-84.6462,EN,1,88,1,7,4,3,5,5,6,4,5,2,2,2,2,2, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,3,3,2,3,2,4,1,2,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,12,11, ,14,7, ,5,18 years,18,4,25, , , , , , ,26,1,4
2/13/2024 20:32:59,2/13/2024 20:36:01,100,182,1,2/13/2024 20:36:02,R_6PXhJ7Y3yNfWdBd,18.5505,-69.805,EN,1,96,1,6,6,6,5,6,6,6,5,5,6,5,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,4,6,6,7,5,4,1, , ,1, , ,1, , ,4,4,3,4,3,3,4,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,6, ,5,18  years,18,4,26,1,1,1,1, , ,26,1,4
2/14/2024 23:22:25,2/14/2024 23:23:55,100,90,1,2/14/2024 23:23:56,R_6QRIao7I4TC9L0P,40.9033,-74.1579,EN,1,67,1,2,3,3,4,1,1,1,1,2,3,2,3,3, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,1,1,1,2,2,2,1,1,-99, , ,-99, , ,-99, , , , , ,1,13,12, ,13,8, ,12,6, ,7,18  years,18,4,26, ,1,1,1, , ,26,1,4
2/14/2024 23:30:38,2/14/2024 23:32:23,100,105,1,2/14/2024 23:32:24,R_7veHlGU7t55jZHP,40.7123,-74.0068,EN,1,98,1,5,3,3,6,4,2,3,5,4,4,4,4,3, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,2,2,2,2,2,1,3,2,-99, , ,-99, , ,-99, , , , , ,1,13,13, ,11,9, ,12,6, ,7,18  years,18,4,26, ,1,1, , , ,26,1,4
2/21/2024 3:42:43,2/21/2024 4:08:08,100,1525,1,2/21/2024 4:08:09,R_1MIOjWirkmZ3Odr,37.1835,-121.7714,EN,1,57,1,7,7,7,7,7,5,7,7,7,7,5,4,5,Food demand,3,4, , , ,-99, , ,-99, , ,2, , , , ,4,It affects me. My medical needs aren't being met.,3,3,-99, , , , , , , , ,1,6,6,6,6,6,6, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,"No, because I had little time to go to the library.", , ,1,11,12, ,16,11, ,12,4, ,5,18,18,4,26,1,1, , , , ,26,1,4
2/13/2024 17:15:45,2/13/2024 17:25:34,100,588,1,2/13/2024 17:25:35,R_31xmB2Y76dUp0e5,32.3886,-86.1691,EN,1,68,1,3,4,7,5,6,6,6,6,4,2,3,3,5,Climate changes,6, , , , ,-99, , ,-99, , ,1, , , , ,4, , ,2,-99, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,4,2,2,3,3,3,2,2,2,3,2, , ,4, , ,4, , , , , ,1,14,13, ,13,9, ,13,4, ,5,17 years,17,4,26, ,1,1, , , ,26,1,4
2/13/2024 22:45:34,2/13/2024 22:48:47,100,193,1,2/13/2024 22:48:48,R_733iCWCBgAacHqV,26.1136,-80.2282,EN,1,70,1,7,4,5,5,3,5,4,6,6,7,5,6,7, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,3,5,5,2,2,4,1, , ,1, , ,1, , ,4,2,3,3,3,3,3,4,3,2,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,15,8, ,12,5, ,5,17 years,17,4,26,1,1,1, , , ,26,1,4
2/13/2024 20:40:09,2/13/2024 20:42:01,100,111,1,2/13/2024 20:42:01,R_6dFbcJ2xX75lTLr,33.4122,-112.0287,EN,1,69,1,2,1,3,2,1,2,2,3,2,3,3,3,3, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,1,2,2,1,2,2,2,3,2,-99, , ,-99, , ,-99, , , , , ,1,13,12, ,16,10, ,12,5, ,5,17   years,17,4,26,1,1,1,1, , ,26,1,4
2/14/2024 5:16:07,2/14/2024 5:35:29,100,1161,1,2/14/2024 5:35:29,R_71pjoJ3sy4ty9QD,38.1405,-85.6936,EN,1,92,1,5,5,4,3,5,2,4,4,5,3,6,5,5, , , ,4, , ,4, , ,3, , ,1, , , , ,7, , ,2,-99, , , , , , , , ,3,2,2,3,5,6,5,5, , ,2, , ,1, , ,4,3,3,1,4,1,3,2,2,3,3, , ,3, , ,1, , , , , ,1,16,15, ,11,12, ,13,5, ,5,17,17,4,26, , , ,1, , ,26,1,4
2/19/2024 6:49:15,2/19/2024 7:04:53,100,937,1,2/19/2024 7:04:53,R_3gOt8OeJIXEZaW1,37.751,-97.822,EN,1,90,1,1,3,3,4,3,4,2,5,5,4,4,1,6, , , , , , ,-99, , ,-99, , ,1, , , , ,7, , ,1,1, , , , , , , , ,1,6,5,3,4,2,5, , , , , , , , , ,1,3,3,3,3,4,2,2,3,4,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,15,11, ,12,7, ,7,17,17,4,25, , , , , , ,26,1,4
2/20/2024 22:09:39,2/20/2024 22:27:50,100,1090,1,2/20/2024 22:27:51,R_5lAm6fd9Y8Yi0SF,34.0544,-118.2441,EN,1,82,1,7,7,5,5,4,4,5,6,6,6,3,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6,Yes, ,1,1, , ,High satisfaction with experience and service usage,2, , , , ,1,6,5,6,5,6,5,5, , ,3, , ,4, , ,4,4,4,2,3,2,2,4,3,4,2, , ,3, , ,3, , ,No, , ,1,12,13, ,16,11, ,12,4, ,5,16years,16,4,26,1,1,1,1, , ,26,1,4
2/13/2024 9:41:38,2/13/2024 9:52:03,100,625,1,2/13/2024 9:52:04,R_624OCHVWnmcDnrj,12.996,7.6049,EN,1,57,1,6,5,5,6,6,5,5,6,7,6,7,6,5,Mental health issues because mental health is underated,9, ,1, , ,1, , ,1, , ,2, , , , ,2,It has affected my finance greatly,4,2,-99, , , , , , ,My personal reasons, ,1,3,2,3,4,4,3,1, , ,1, , ,1, , ,3,3,4,3,2,3,4,3,3,4,-99, , ,-99, , ,-99, , ,No, , ,1,11,12, ,16,11, ,12,5, ,5,16 years,16,4,26,1,1, , , , ,26,1,4
